"","DAUID","X","Y","CDUID","CDNAME","CDTYPE","CCSUID","CCSNAME","CSDUID","CSDNAME","CSDTYPE","ERUID","ERNAME","SACCODE","SACTYPE","CMAUID","CMAPUID","CMANAME","CMATYPE","CTUID","CTNAME","ADAUID","Pop","Income","Dwellval","Dwellings","Owners","comm_struc","sector","name","class","Evacuated","DN","percedu","In200m","In400m","Distance_m","Elevation","prop65p","med_age","age2544","age4564","age65.","phigh","percown","incomecat","vlrisk","E"
"864",48061150,4691102.31,1917911.733,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250002.02,2.02,48060124,335,79581,275513,130,120,"1980s/1990s","EAST","ERIN WOODS","Residential","No",1,34,0,0,1829.694712,51.4986710000001,0.075757576,32.4,51.2195122,43.90243902,4.87804878,44,92.3076923076923,8,0,0
"865",48061153,4690763.54,1918235.128,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.01,36.01,48060123,535,72579,285147,205,160,"1960s/1970s","EAST","DOVER","Residential","No",1,44.0476191,0,0,1363.145916,54.2159300000001,0.185185185,38.1,43.58974359,44.87179487,11.53846154,32.14285714,78.0487804878049,8,0,0
"866",48061154,4690834.98,1918355.593,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.01,36.01,48060123,390,69275,287087,155,85,"1960s/1970s","EAST","DOVER","Residential","No",1,33.3333333,0,0,1349.412512,54.081844,0.320512821,45.2,33.87096774,45.16129032,20.96774194,31.88405797,54.8387096774194,7,0,0
"867",48061155,4691130.306,1918347.631,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.01,36.01,48060123,380,68785,297811,180,125,"1960s/1970s","EAST","DOVER","Residential","No",1,39.7260274,0,0,1581.37607,53.9972290000001,0.285714286,46.2,32.75862069,46.55172414,20.68965517,38.35616438,69.4444444444444,7,0,0
"868",48061156,4691055.461,1918738.164,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.01,36.01,48060123,320,68150,197415,115,60,"1960s/1970s","EAST","DOVER","Residential","No",1,44.4444444,0,0,1292.842583,56.3752910000001,0.095238095,35.1,50,40.47619048,9.523809524,24.44444444,52.1739130434783,7,0,0
"869",48061157,4691364.599,1918404.236,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.01,36.01,48060123,485,59319,229320,190,115,"1960s/1970s","EAST","DOVER","Residential","No",1,24,0,0,1732.595958,54.408921,0.134020619,33.9,40.625,48.4375,10.9375,34.66666667,60.5263157894737,6,0,0
"870",48061159,4691638.828,1918939.859,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.02,36.02,48060123,385,55445,274840,160,95,"1950s","EAST","FOREST LAWN","Residential","No",1,30.6451613,0,0,1753.565114,56.4428519999999,0.25974026,42.3,39.28571429,44.64285714,16.07142857,50,59.375,6,0,0
"871",48061160,4691387.165,1919078.704,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.02,36.02,48060123,335,71148,260996,105,65,"1950s","EAST","FOREST LAWN","Residential","No",1,34.5454546,0,0,1469.501793,58.0228239999999,0.341463415,43.8,36.50793651,46.03174603,17.46031746,32.72727273,61.9047619047619,8,0,0
"872",48061161,4691797.941,1919290.813,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.02,36.02,48060123,410,57227,266941,205,60,"1950s","EAST","FOREST LAWN","Residential","No",1,34.2465753,0,0,1785.935596,57.080837,0.390243902,43,40.625,37.5,21.875,16.43835616,29.2682926829268,6,0,0
"873",48061162,4691918.354,1918841.04,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.02,36.02,48060123,400,46078,307820,165,45,"1950s","EAST","FOREST LAWN","Residential","No",1,17.9104478,0,0,1597.594538,54.312064,0.225,38.3,41.50943396,41.50943396,16.98113208,25.37313433,27.2727272727273,5,0,0
"874",48061163,4692076.831,1919190.133,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250036.02,36.02,48060123,420,51345,302208,160,45,"1950s","EAST","FOREST LAWN","Residential","No",1,19.4029851,0,0,1490.268773,55.7188249999999,0.21686747,42.1,40.625,46.875,12.5,19.40298508,28.125,6,0,0
"875",48061164,4692096.115,1919599.503,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250037,37,48060119,480,36363,271836,210,55,"1950s","EAST","FOREST LAWN","Residential","No",1,20.7317073,0,0,1628.438559,57.140056,0.237113402,42,39.7260274,46.57534247,13.69863014,41.46341463,26.1904761904762,4,0,0
"876",48061165,4692423.664,1919886.866,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250037,37,48060119,525,41981,223559,170,60,"1950s","EAST","FOREST LAWN","Residential","No",1,32.0512821,0,0,1539.701715,58.721444,0.206521739,38.8,42.85714286,42.85714286,14.28571429,21.7948718,35.2941176470588,5,0,0
"877",48061166,4691926.957,1920098.857,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250037,37,48060119,930,56104,5e+05,330,0,"1950s","EAST","FOREST LAWN","Residential","No",1,28.4722222,0,0,1947.347424,61.5503759999999,0.048648649,28.5,58.49056604,37.73584906,3.773584906,36.80555556,0,6,0,0
"878",48061167,4691749.175,1920226.445,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250037,37,48060119,450,57739,332838,205,90,"1950s","EAST","FOREST LAWN","Residential","No",1,48.1927711,0,0,1801.076863,62.449063,0.322222222,42.8,39.70588235,41.17647059,19.11764706,22.89156627,43.9024390243902,6,0,0
"879",48061168,4691447.652,1920317.153,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250037,37,48060119,315,42353,349991,140,40,"1950s","EAST","FOREST LAWN","Residential","No",1,31.4814815,0,0,1524.861259,65.18382,0.126984127,38.9,43.18181818,43.18181818,13.63636364,33.33333333,28.5714285714286,5,0,0
"880",48061169,4691626.779,1920598.454,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.04,38.04,48060114,270,70046,243625,90,40,"1960s/1970s","EAST","FOREST HEIGHTS","Residential","No",1,40.4255319,0,0,1780.837402,66.675974,0.222222222,40.7,43.90243902,43.90243902,12.19512195,19.14893617,44.4444444444444,8,0,0
"881",48061170,4691122.485,1920716.814,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250039,39,48060099,580,70505,299966,195,130,"1950s","EAST","ALBERT PARK/RADISSON HEIGHTS","Residential","No",1,35.2941177,0,0,1369.378603,77.0618979999999,0.284482759,41.7,38.82352941,42.35294118,18.82352941,25.49019608,66.6666666666667,8,0,0
"882",48061171,4690889.79,1920545.555,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250039,39,48060099,410,68009,322335,155,110,"1950s","EAST","ALBERT PARK/RADISSON HEIGHTS","Residential","No",1,41.1764706,0,0,1095.636784,76.9028799999999,0.316455696,43.1,40.32258065,38.70967742,20.96774194,13.23529412,70.9677419354839,7,0,0
"883",48061172,4691343.746,1921132.975,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250039,39,48060099,1425,48193,186442,525,50,"1950s","EAST","ALBERT PARK/RADISSON HEIGHTS","Residential","No",1,37.7358491,0,0,1688.469338,79.5866329999999,0.068259386,27.7,63.75,30.625,5.625,28.77358491,9.52380952380952,5,0,0
"884",48061173,4691344.539,1921016.699,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250039,39,48060099,295,96043,276965,95,65,"1950s","EAST","ALBERT PARK/RADISSON HEIGHTS","Residential","No",1,33.3333333,0,0,1671.784188,77.57635,0.245901639,32.9,50,39.47368421,10.52631579,41.66666667,68.4210526315789,10,0,0
"885",48061174,4692554.615,1919438.614,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250037,37,48060119,445,48153,266843,200,120,"1950s","EAST","FOREST LAWN","Residential","No",1,23.2876712,0,0,1153.043687,58.1160319999999,0.227272727,35.3,48.38709677,35.48387097,16.12903226,42.46575343,60,5,0,0
"886",48061175,4692878.547,1919395.672,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.21,38.21,48060119,420,49625,200548,195,140,"1960s/1970s","EAST","PENBROOKE MEADOWS","Residential","No",1,40,0,0,871.2344915,56.847229,0.238095238,35.6,43.85964912,38.59649123,17.54385965,26.66666667,71.7948717948718,5,0,0
"887",48061176,4693164.971,1919652.645,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.21,38.21,48060119,595,55568,305532,220,100,"1960s/1970s","EAST","PENBROOKE MEADOWS","Residential","No",1,26.2626263,0,0,920.7626331,56.9721339999999,0.12605042,31.5,54.66666667,34.66666667,10.66666667,25.25252525,45.4545454545455,6,0,0
"888",48061177,4693257.029,1919284.84,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.21,38.21,48060119,805,70066,282875,300,260,"1960s/1970s","EAST","PENBROOKE MEADOWS","Residential","No",1,34.3283582,0,1,548.356249,56.7023320000001,0.194117647,39,41.66666667,45.83333333,12.5,23.88059702,86.6666666666667,8,0,0
"889",48061178,4693028.566,1919832.783,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.21,38.21,48060119,415,35567,168997,155,70,"1960s/1970s","EAST","PENBROOKE MEADOWS","Residential","No",1,55,0,0,1140.714951,57.4707599999999,0.182926829,36.1,49.09090909,38.18181818,12.72727273,0,45.1612903225806,4,0,0
"890",48061179,4693215.808,1920081.849,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.05,38.05,48060116,300,63027,280339,100,70,"1960s/1970s","EAST","PENBROOKE MEADOWS","Residential","No",1,30.6122449,0,0,1315.241518,58.399287,0.366666667,39.5,42.22222222,37.77777778,20,34.69387755,70,7,0,0
"891",48061180,4690502.789,1918405.99,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250035.01,35.01,48060121,680,56163,315614,250,145,"1960s/1970s","EAST","DOVER","Residential","No",1,36.6336634,0,0,1052.709548,53.997402,0.25,37.9,39.13043478,41.30434783,19.56521739,28.71287129,58,6,0,0
"892",48061181,4690353.418,1918890.73,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250035.02,35.02,48060121,495,77907,289250,135,95,"1960s/1970s","EAST","DOVER","Residential","No",1,40.2298851,0,1,643.122781,54.0825909999999,0.2,34.3,37.70491803,47.54098361,14.75409836,19.54022989,70.3703703703704,8,0,0
"893",48061182,4689934.495,1918831,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250035.01,35.01,48060121,1180,68012,281990,595,445,"1960s/1970s","EAST","DOVER","Residential","No",1,56.4516129,1,1,345.0062852,52.4047869999999,0.263157895,35.6,48.96907216,35.05154639,15.97938144,27.41935484,74.7899159663866,7,0,0
"894",48061183,4690104.328,1918276.86,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250035.01,35.01,48060121,640,84433,276362,200,170,"1960s/1970s","EAST","DOVER","Residential","No",1,42.5925926,0,0,897.5076633,50.572629,0.171717172,39.6,42.46575342,47.94520548,9.589041096,50,85,9,0,0
"895",48061184,4689984.724,1917969.269,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250035.01,35.01,48060121,350,102753,305514,135,125,"1960s/1970s","EAST","DOVER","Residential","No",1,50.8196721,0,0,1096.319199,47.2444169999999,0.228571429,43.3,33.96226415,50.94339623,15.09433962,27.86885246,92.5925925925926,11,0,0
